PAcode,PD.current,PD.future,PD_dis,Type,Latitude,Year,Area,Area_1,HP,HP_1,range,range_1,altitude,altitude_1,forest_current,forest_future,forest_dis
84,967.93,917.8,-50.13,Stable,35.6,2005,84700,11.35,15.81,2.76,722,6.58,2098.775,7.65,0,0,0
858,1897,3334.87,1437.86,Positive,35.62,1982,67800,11.12,15.35,2.73,1097,7,2210.67,7.7,0,0.02,0.02
494,2144.28,3837.67,1693.39,Positive,35.89,1999,40621,10.61,10.34,2.34,538,6.29,1424.525,7.26,0.03,0.29,0.26
1089,1447.37,3320.89,1873.52,Positive,35.51,1982,16283,9.7,14.44,2.67,914,6.82,1842.315,7.52,0,0.02,0.02
1185,679.87,285.34,-394.53,Negative,31.35,2000,560000,13.24,2.24,0.81,2428,7.79,4786.135,8.47,0,0,0
559,1905.71,3513.33,1607.62,Positive,35.5,2004,35563,10.48,12.39,2.52,674,6.51,1337.9,7.2,0,0.25,0.25
309,2254.74,826.22,-1428.52,Negative,35.48,2003,60439,11.01,18.2,2.9,961,6.87,659.785,6.49,0,0.01,0.01
543,1669.96,797.47,-872.49,Negative,35.55,2002,23100,10.05,17.77,2.88,1092,7,821.05,6.71,0,0.12,0.12
549,2809.33,2380.9,-428.43,Negative,35.38,2002,93800,11.45,15.28,2.73,905,6.81,821.23,6.71,0,0.04,0.04
748,635.66,269.84,-365.83,Negative,35.55,1990,40000,10.6,21.24,3.06,665,6.5,114.44,4.74,0,0,0
319,1714.61,860.4,-854.21,Negative,35.4,2004,25871,10.16,13.54,2.61,581,6.36,1230.98,7.12,0,0.01,0.01
861,4291.11,6452.61,2161.5,Positive,35.39,1983,24800,10.12,11.49,2.44,1765,7.48,1160.985,7.06,0.16,0.47,0.31
862,514.89,397.77,-117.12,Stable,34.85,1994,127500,11.76,15.65,2.75,40,3.69,33.13,3.5,0,0.09,0.09
335,138.7,0,-138.7,Stable,32.3,2008,41173,10.63,1.19,0.17,778,6.66,4604.67,8.43,0,0,0
1018,1422.43,3250.88,1828.45,Positive,35.04,1982,12551,9.44,12.13,2.5,1754,7.47,2809.96,7.94,0.09,0.01,-0.08
749,644.84,138.7,-506.14,Negative,35.2,1996,57348,10.96,15.27,2.73,423,6.05,525.79,6.26,0,0,0
1017,1406.68,708.77,-697.91,Negative,35.19,1982,56600,10.94,21.58,3.07,881,6.78,364.23,5.9,0,0.03,0.03
1123,5239.77,6564.04,1324.28,Positive,34.8,2001,6559,8.79,11.83,2.47,1654,7.41,1813.29,7.5,0.27,0.51,0.24
544,3797.77,3075.6,-722.17,Negative,35.04,2002,23900,10.08,10.5,2.35,1054,6.96,1010.95,6.92,0.2,0.43,0.23
156,514.89,397.77,-117.12,Stable,35,1988,22780,10.03,21.99,3.09,16,2.77,72.34,4.28,0,0,0
1126,2701.98,4271.88,1569.9,Positive,34.41,2005,287759,12.57,8.76,2.17,2024,7.61,3318.275,8.11,0.06,0.02,-0.04
384,1944.82,530.66,-1414.16,Negative,34.83,1995,68000,11.13,19.14,2.95,610,6.41,606.44,6.41,0,0,0
1120,981.48,636.93,-344.55,Negative,33.48,1983,453300,13.02,18.27,2.91,14,2.64,1.02,0.02,0,0.03,0.03
1063,1635.55,2255.71,620.16,Positive,34.3,1982,247431,12.42,11.34,2.43,1244,7.13,3613.64,8.19,0.45,0,-0.45
525,2054.27,5254.47,3200.2,Positive,34.41,2002,64000,11.07,15.94,2.77,990,6.9,2624.275,7.87,0.17,0,-0.17
1065,547.61,608.92,61.31,Stable,33.62,1997,669800,13.41,6.96,1.94,1100,7,4560.76,8.43,0,0,0
85,615.77,1638.39,1022.62,Positive,34,2005,27416,10.22,11.61,2.45,882,6.78,3658.44,8.2,0.12,0,-0.12
866,2020.95,3632.24,1611.29,Positive,34.07,1965,20000,9.9,8.54,2.14,1753,7.47,3172.89,8.06,0.4,0.06,-0.34
78,2859.18,4260.88,1401.69,Positive,34.08,2004,55275,10.92,8.13,2.1,2212,7.7,3154.815,8.06,0.43,0.09,-0.34
77,4237.85,7382.88,3145.03,Positive,33.98,2004,135536,11.82,8.15,2.1,2625,7.87,2882.82,7.97,0.33,0.2,-0.13
1174,541.67,285.34,-256.33,Negative,30.69,2008,97499,11.49,1.74,0.55,2042,7.62,4631.55,8.44,0,0.01,0.01
1064,2004.46,3375.14,1370.68,Positive,33.68,1995,375000,12.83,11.05,2.4,1094,7,3516.52,8.17,0.08,0,-0.08
1019,2466.18,3760.03,1293.85,Positive,33.72,1994,166571,12.02,10.85,2.38,301,5.71,3453.44,8.15,0.6,0,-0.6
1029,400.58,138.7,-261.88,Negative,31.42,1993,2032380,14.52,2.21,0.79,1824,7.51,4691.03,8.45,0,0,0
89,4054.85,7211.86,3157.02,Positive,33.78,2005,114361,11.65,11.74,2.46,2875,7.96,2457.16,7.81,0.06,0.3,0.24
556,6807.14,6317.78,-489.36,Negative,33.93,2003,17500,9.77,12.87,2.55,1144,7.04,1363.43,7.22,0.9,0.35,-0.55
868,5613.04,9090.92,3477.87,Positive,33.96,1965,56325,10.94,5.22,1.65,2241,7.71,2405.995,7.79,0.81,0.97,0.16
1171,8246.26,7332.96,-913.3,Negative,33.83,1982,184350,12.12,12.83,2.55,1059,6.97,1009.725,6.92,0.69,0.42,-0.27
76,6221.75,3120.84,-3100.91,Negative,33.73,2005,52441,10.87,15.37,2.73,888,6.79,1289.12,7.16,0.76,0.02,-0.74
872,6716.01,7055.68,339.68,Positive,33.67,1982,31937,10.37,11.86,2.47,1722,7.45,1324.475,7.19,0.85,0.37,-0.48
1071,6667.03,7959.62,1292.6,Positive,33.72,2002,13800,9.53,7.06,1.95,1458,7.28,1639.35,7.4,0.96,0.96,0
1072,6544.96,8191.82,1646.86,Positive,33.74,2004,13492,9.51,6.24,1.83,1606,7.38,1612.89,7.39,0.92,0.99,0.07
1075,5596.42,9522.84,3926.42,Positive,33.79,2006,21865,9.99,7.3,1.99,1513,7.32,2157.63,7.68,0.99,0.99,0
870,6870.42,9275.8,2405.38,Positive,33.79,1988,56393,10.94,5.63,1.73,1614,7.39,1888.825,7.54,0.85,1,0.15
871,8297.01,8058.25,-238.76,Negative,33.75,1982,56024,10.93,10,2.3,1388,7.24,1205.635,7.09,0.5,0.74,0.24
1121,520.34,636.93,116.59,Stable,33.35,1986,78000,11.26,17.48,2.86,4,1.39,0.77,-0.26,0,0,0
1066,950.72,749.95,-200.76,Stable,32.74,1995,155400,11.95,7.65,2.03,1903,7.55,4525.69,8.42,0.02,0,-0.02
322,5454.07,7801.84,2347.77,Positive,33.27,2009,147844,11.9,7.11,1.96,2804,7.94,2524.64,7.83,0.13,0.54,0.41
529,5419.35,6110.5,691.15,Positive,33.43,2002,74944,11.22,15.28,2.73,1706,7.44,1800.65,7.5,0.27,0.03,-0.24
1021,7766.99,8457.9,690.9,Positive,33.62,1995,29906,10.31,6.77,1.91,1747,7.47,1523.65,7.33,0.92,0.96,0.04
1077,7964.13,8064.7,100.57,Stable,33.64,2002,25500,10.15,5.44,1.69,1622,7.39,1493.51,7.31,0.67,0.88,0.21
1069,7299.4,8506.33,1206.93,Positive,33.52,2006,15578,9.65,7.25,1.98,1643,7.4,1596.5,7.38,0.57,0.93,0.36
316,7559.61,4761.73,-2797.87,Negative,33.53,2004,21685,9.98,13.3,2.59,1011,6.92,1021.93,6.93,0.4,0.36,-0.04
1,759.13,397.77,-361.36,Negative,33.19,2004,54000,10.9,14.66,2.69,30,3.4,11.74,2.46,0.06,0.02,-0.04
1176,399.79,0,-399.79,Negative,31.11,2010,94041,11.45,1.42,0.35,1007,6.91,4790.9,8.47,0,0,0
1022,1511.86,3087.15,1575.29,Positive,32.81,2001,365870,12.81,10.7,2.37,1890,7.54,3929.065,8.28,0.05,0,-0.05
876,3789.25,7408.35,3619.1,Positive,33.13,1978,72000,11.18,6.66,1.9,2825,7.95,3459.41,8.15,0.33,0.56,0.23
0,6197.84,7819.67,1621.83,Positive,33.23,2006,91712,11.43,9.33,2.23,2625,7.87,2457.01,7.81,0.18,0.45,0.27
313,6876.08,2091.35,-4784.73,Negative,33.33,2006,56000,10.93,14.81,2.7,926,6.83,991.31,6.9,0.86,0.1,-0.76
874,7279.39,4496.39,-2783,Negative,33.4,1983,17549,9.77,9.91,2.29,1213,7.1,996.33,6.9,0.7,0.51,-0.19
1169,7874.29,2695.09,-5179.2,Negative,33.19,1998,78015,11.26,14.01,2.64,1121,7.02,548.92,6.31,0.23,0.14,-0.09
65,874.88,512.05,-362.83,Negative,32.9,2006,21000,9.95,12.32,2.51,45,3.81,21.06,3.05,0.02,0.02,0
880,2693.38,4927.92,2234.55,Positive,32.94,1963,32297,10.38,6.03,1.8,2085,7.64,3832.4,8.25,0.31,0.23,-0.08
881,4903.65,6895.04,1991.39,Positive,32.77,1983,55051,10.92,6.03,1.8,3267,8.09,3519.665,8.17,0.59,0.45,-0.14
879,8420.44,8494.12,73.68,Stable,32.8,1963,213750,12.27,8.21,2.11,3289,8.1,1689.2,7.43,0.66,0.39,-0.27
326,912.37,1251.6,339.23,Positive,32.42,2002,82834,11.32,11.42,2.44,1208,7.1,3919.94,8.27,0.35,0,-0.35
622,3276.59,138.7,-3137.9,Negative,32.8,2001,64027,11.07,15.23,2.72,330,5.8,198.995,5.29,0,0.01,0.01
1154,6205.43,7680.93,1475.5,Positive,32.43,1993,63615,11.06,5.42,1.69,3345,8.12,2952.44,7.99,0.67,0.85,0.18
1024,7589.5,8118.76,529.26,Positive,32.65,1993,28227,10.25,5.14,1.64,2770,7.93,2141.2,7.67,0.64,0.95,0.31
726,6505.87,980.55,-5525.32,Negative,32.59,2001,30760,10.33,10.07,2.31,1513,7.32,1075.98,6.98,0.56,0.14,-0.42
882,8689.05,10151.56,1462.52,Positive,32.64,1991,40155,10.6,9.31,2.23,1591,7.37,1570.24,7.36,0.88,0.9,0.02
1173,269.84,138.7,-131.14,Stable,30.6,2001,1099800,13.91,4.95,1.6,2679,7.89,4897.325,8.5,0,0,0
1026,3007.32,5786.64,2779.32,Positive,32.26,2001,62300,11.04,6.99,1.94,2424,7.79,4016.91,8.3,0.53,0.24,-0.29
1025,7921.16,7954.91,33.74,Stable,32.3,1993,76710,11.25,5.74,1.75,3460,8.15,2907.03,7.97,0.61,0.73,0.12
438,9137.89,8565.71,-572.18,Negative,32.4,1986,63000,11.05,8.49,2.14,1529,7.33,1151.95,7.05,0.56,0.9,0.34
210,1408.81,138.7,-1270.11,Negative,32.55,2003,45103,10.72,20.62,3.03,314,5.75,163.43,5.1,0,0,0
892,407.58,653.66,246.07,Positive,31.41,1993,63700,11.06,7.23,1.98,1000,6.91,4640.425,8.44,0.12,0,-0.12
236,252.99,397.77,144.78,Positive,31.82,2002,21491,9.98,26.68,3.28,27,3.3,2.64,0.97,0,0,0
437,8148.74,8291.31,142.57,Stable,32.08,1994,44400,10.7,5.37,1.68,2471,7.81,2030.37,7.62,0.51,0.97,0.46
1028,12983.03,13652.36,669.33,Positive,31.89,1979,136017,11.82,8.44,2.13,2036,7.62,1693.095,7.43,0.77,0.95,0.18
211,9368.21,5651.21,-3717,Negative,32.07,2004,36892,10.52,12.03,2.49,1242,7.12,787.835,6.67,0.55,0.47,-0.08
799,1569.53,909.81,-659.72,Negative,28.59,1988,3400000,15.04,4.07,1.4,6287,8.75,4935.94,8.5,0,0,0
336,783.85,0,-783.85,Negative,30.65,2008,89541,11.4,4.98,1.61,1492,7.31,5019.79,8.52,0.08,0,-0.08
1030,7543.01,7858.81,315.8,Positive,31.88,1985,19550,9.88,6.35,1.85,2129,7.66,2532.89,7.84,0.55,0.82,0.27
328,7756.88,666.41,-7090.47,Negative,31.92,2001,27900,10.24,14.14,2.65,867,6.77,693.56,6.54,0.91,0.41,-0.5
486,11855.28,12957.44,1102.15,Positive,32.03,2001,28103,10.24,6.45,1.86,1963,7.58,1828.5,7.51,0.38,0.98,0.6
1032,2361.99,2807.15,445.16,Positive,31.3,1998,141474,11.86,9.16,2.21,2339,7.76,4165.23,8.33,0.47,0.02,-0.45
1031,8621.99,9480.96,858.97,Positive,31.55,1999,63700,11.06,9.45,2.25,4106,8.32,2161.79,7.68,0,0.76,0.76
720,12092.28,12501.48,409.2,Positive,31.75,1987,47200,10.76,7.01,1.95,1723,7.45,1174.2,7.07,0.79,0.93,0.14
155,9149.75,4140.01,-5009.74,Negative,31.64,2004,109930,11.61,12.26,2.51,859,6.76,246.015,5.51,0.48,0.27,-0.21
630,1192.01,1984.09,792.08,Positive,31.04,1995,140600,11.85,6.35,1.85,1797,7.49,4168.51,8.34,0.07,0.01,-0.06
895,1681.01,2819.85,1138.84,Positive,31.16,1987,22300,10.01,9.8,2.28,1616,7.39,4119.98,8.32,0.15,0.04,-0.11
1160,6406.83,8167.75,1760.92,Positive,31.42,1995,160732,11.99,5.34,1.68,3700,8.22,3643.13,8.2,0.65,0.69,0.04
325,6107.92,138.7,-5969.22,Negative,31.57,2003,12162,9.41,14.72,2.69,540,6.29,508.9,6.23,0.7,0.08,-0.62
628,8626.25,532.66,-8093.59,Negative,31.65,1996,48200,10.78,13.02,2.57,854,6.75,729.77,6.59,0.76,0.48,-0.28
719,12255.29,13399.87,1144.58,Positive,31.62,1988,30500,10.33,8.13,2.1,1832,7.51,1519.82,7.33,0.88,0.94,0.06
1045,770.23,527.71,-242.52,Negative,29.36,1993,614350,13.33,9.79,2.28,1860,7.53,4317.46,8.37,0,0,0
1067,1093.54,2621,1527.46,Positive,30.84,1995,143683,11.88,7.63,2.03,2267,7.73,4494.645,8.41,0.11,0,-0.11
894,9652.56,9926.45,273.89,Positive,30.92,1963,2.00E+05,12.21,6.46,1.87,4396,8.39,3609.47,8.19,0.79,0.68,-0.11
1034,8123.14,9207.53,1084.39,Positive,31.3,2000,55678,10.93,5.85,1.77,4160,8.33,2879.45,7.97,0.54,0.74,0.2
893,8511.68,8431.02,-80.66,Stable,31.19,1993,34000,10.43,11.1,2.41,3789,8.24,1978.335,7.59,0,0.66,0.66
1033,7345.74,8386.95,1041.21,Positive,31.34,1996,30150,10.31,9.43,2.24,3460,8.15,2770.84,7.93,0,0.91,0.91
704,9343.97,648.39,-8695.58,Negative,31.42,1999,26260,10.18,11.89,2.48,873,6.77,738.42,6.6,0.41,0.55,0.14
583,12110.75,5141.2,-6969.55,Negative,31.48,2000,22400,10.02,9.64,2.27,1823,7.51,1039.12,6.95,0.67,0.7,0.03
891,13392.02,14818.66,1426.64,Positive,31.46,1986,70467,11.16,7.37,2,2664,7.89,1821.11,7.51,0.76,0.98,0.22
1035,12169.91,10894.76,-1275.15,Negative,31.3,1982,28914,10.27,9.79,2.28,1436,7.27,641.795,6.46,0.68,0.81,0.13
1136,2839.86,4088.74,1248.89,Positive,29.47,2003,2014981,14.52,3.34,1.21,3727,8.22,4311.13,8.37,0.43,0.02,-0.41
1041,6153.89,5964.59,-189.3,Stable,29.58,1985,961800,13.78,2.07,0.73,5957,8.69,3642.12,8.2,0.23,0.27,0.04
765,11122.88,2272.2,-8850.68,Negative,31.29,2000,35300,10.47,13.28,2.59,1965,7.58,743.58,6.61,0.55,0.32,-0.23
1038,1963.75,3136.67,1172.93,Positive,30.61,2000,171065,12.05,8.33,2.12,2031,7.62,4197.4,8.34,0.27,0.03,-0.24
581,8309.68,521.35,-7788.32,Negative,31.16,2000,23452,10.06,14.88,2.7,971,6.88,555.12,6.32,0.18,0.17,-0.01
70,12010.82,8403.67,-3607.15,Negative,30.67,1982,43333,10.68,13.17,2.58,965,6.87,268.08,5.59,0.63,0.59,-0.04
649,2673.34,4697.48,2024.13,Positive,30.64,1998,62100,11.04,5.76,1.75,2675,7.89,4063.185,8.31,0.39,0.39,0
897,8583.93,9119.59,535.66,Positive,30.56,1975,40000,10.6,6.85,1.92,3450,8.15,2854.605,7.96,0.2,0.87,0.67
1037,9094.02,8771.93,-322.09,Negative,30.61,1993,31800,10.37,6.95,1.94,3978,8.29,2465.445,7.81,0.01,0.95,0.94
7,392.91,138.7,-254.21,Negative,30.91,2009,33605,10.42,16.38,2.8,216,5.38,369.83,5.91,0.11,0,-0.11
768,10936.33,1938.55,-8997.77,Negative,30.93,1998,26500,10.18,13.42,2.6,1594,7.37,731.65,6.6,0.6,0.31,-0.29
767,12061.15,6182.53,-5878.62,Negative,30.96,2000,37052,10.52,11.74,2.46,1681,7.43,855.81,6.75,0.53,0.41,-0.12
212,7307.29,1689.99,-5617.3,Negative,30.78,2003,16048,9.68,17.18,2.84,519,6.25,158.38,5.06,0.54,0.15,-0.39
458,4893.17,1640.73,-3252.43,Negative,30.61,1995,120000,11.7,16.29,2.79,706,6.56,20.59,3.02,0.58,0.06,-0.52
31,12003.63,9959.39,-2044.25,Negative,30.48,1985,50000,10.82,10.28,2.33,1381,7.23,403.04,6,0.25,0.81,0.56
1087,10574.56,9026.27,-1548.28,Negative,30.22,1963,23437,10.06,6.64,1.89,4127,8.33,2485.02,7.82,0.64,0.91,0.27
1115,13093.82,12767.59,-326.23,Negative,30.2,1979,12252,9.41,9.26,2.23,1285,7.16,775.94,6.65,0.67,0.84,0.17
1165,10139.21,5915.29,-4223.93,Negative,30.19,1985,11252,9.33,11.55,2.45,534,6.28,211.13,5.35,0.5,0.71,0.21
902,4825.6,6182.08,1356.47,Positive,29.45,1993,185300,12.13,7.97,2.08,3045,8.02,4076.61,8.31,0.25,0.02,-0.23
1042,2091.47,2712.25,620.78,Positive,29.58,1995,459161,13.04,9.47,2.25,1468,7.29,4508.935,8.41,0.28,0,-0.28
56,1982.8,3056.96,1074.16,Positive,30.05,1995,22897,10.04,8.04,2.08,1160,7.06,4144.48,8.33,0.62,0.07,-0.55
1109,12262.08,5956.4,-6305.69,Negative,30.08,1982,14821,9.6,8.04,2.08,1283,7.16,319,5.77,0.9,0.83,-0.07
1043,7909.19,9318.86,1409.67,Positive,29.56,1996,406917,12.92,7.24,1.98,5333,8.58,4163.22,8.33,0.82,0.26,-0.56
898,14299.51,14554.97,255.45,Positive,30.14,1985,40964,10.62,8.82,2.18,1643,7.4,1237.76,7.12,0.29,0.95,0.66
592,2434.5,403.71,-2030.78,Negative,30.13,2001,37900,10.54,16.95,2.83,291,5.67,51.92,3.95,0.13,0.02,-0.11
899,14511.63,11191.78,-3319.85,Negative,30.05,1981,68339,11.13,9.6,2.26,1117,7.02,1040.555,6.95,0.63,0.92,0.29
425,13677.66,12251.01,-1426.65,Negative,30.02,1990,34550,10.45,8.66,2.16,1497,7.31,1094.83,7,0.64,0.93,0.29
901,15626.9,14982.77,-644.14,Negative,30.01,1982,66568,11.11,7.79,2.05,1681,7.43,977.78,6.89,0.22,0.94,0.72
1046,9418.2,8412.77,-1005.43,Negative,29.56,1993,36490,10.5,8.06,2.09,2623,7.87,2033.135,7.62,0.6,0.94,0.34
351,8775.84,1077.57,-7698.26,Negative,29.87,2002,18137,9.81,16.44,2.8,1232,7.12,529.91,6.27,0.5,0.34,-0.16
1044,767.71,523.16,-244.55,Negative,29.86,1996,37088,10.52,14.15,2.65,22,3.09,23.57,3.16,0.25,0.06,-0.19
1110,13994.46,11299.01,-2695.45,Negative,29.63,1995,2771,7.93,7.19,1.97,1412,7.25,504.08,6.22,0.87,0.98,0.11
1085,5804.52,7111.62,1307.1,Positive,28.68,1985,101400,11.53,2.35,0.85,3816,8.25,3950.07,8.28,0.11,0.23,0.12
1091,15505.07,8725.01,-6780.06,Negative,29.7,1986,23200,10.05,7.7,2.04,1298,7.17,788.32,6.67,0.56,0.89,0.33
1047,12294.01,6484.83,-5809.18,Negative,29.54,1981,30452,10.32,14.93,2.7,1362,7.22,344.76,5.84,0.39,0.53,0.14
1048,2318.77,3803.59,1484.82,Positive,29.2,1995,84300,11.34,6.73,1.91,1845,7.52,4234.47,8.35,0.76,0.31,-0.45
1049,3660.66,4998.64,1337.97,Positive,29.2,1999,36025,10.49,5.88,1.77,3573,8.18,3911.95,8.27,0.61,0.43,-0.18
642,6398.55,7072.54,673.99,Positive,29.19,2001,40900,10.62,7.31,1.99,3526,8.17,2540.57,7.84,0.43,0.82,0.39
904,3835.99,2027.65,-1808.34,Negative,29.31,1984,190300,12.16,12.68,2.54,127,4.84,27.62,3.32,0.29,0.09,-0.2
905,13840.56,8099.38,-5741.18,Negative,29.42,1981,20105,9.91,9.89,2.29,1166,7.06,485.1,6.18,0.81,0.89,0.08
240,3983.26,3018.92,-964.34,Negative,29.27,2003,41100,10.62,12.92,2.56,163,5.09,22.86,3.13,0.08,0.02,-0.06
59,4028.66,4545.3,516.64,Positive,28.76,2000,23693,10.07,8.8,2.17,2421,7.79,3659.91,8.21,0.3,0.26,-0.04
907,4675.76,1111.47,-3564.29,Negative,29.18,1988,22400,10.02,12.02,2.49,71,4.26,16.12,2.78,0.1,0.05,-0.05
917,8397.32,8132.3,-265.02,Negative,28.3,1984,281640,12.55,7.8,2.05,2982,8,3546.53,8.17,0.7,0.52,-0.18
725,7698.32,8293.51,595.2,Positive,28.8,2001,40800,10.62,11.11,2.41,2932,7.98,2312.435,7.75,0.56,0.7,0.14
471,7847.5,7027.76,-819.74,Negative,28.95,1997,29650,10.3,8.03,2.08,2946,7.99,2595.23,7.86,0.71,0.96,0.25
911,14573.01,12629.41,-1943.61,Negative,29.01,1979,41850,10.64,11.78,2.47,1665,7.42,1171.91,7.07,0.1,0.73,0.63
910,14221.93,12774.32,-1447.61,Negative,29.13,1984,26990,10.2,12.2,2.5,1628,7.4,1130.215,7.03,0.17,0.58,0.41
465,2643.27,2406.85,-236.43,Negative,28.96,1997,33300,10.41,10.59,2.36,12,2.48,14.78,2.69,0.05,0.09,0.04
920,11884.08,10735.64,-1148.43,Negative,27.23,1983,405200,12.91,3.34,1.21,3745,8.23,2959.94,7.99,0.55,0.78,0.23
1055,5565.44,5084.38,-481.06,Negative,28.45,1996,146000,11.89,5.94,1.78,3191,8.07,4019.545,8.3,0.59,0.45,-0.14
330,5810.49,6958.47,1147.98,Positive,28.65,2002,33700,10.43,11.54,2.45,2916,7.98,3082.8,8.03,0.86,0.71,-0.15
915,9012.11,8083.13,-928.98,Negative,28.69,1978,50655,10.83,8.23,2.11,2694,7.9,2561.575,7.85,0.74,0.96,0.22
1052,12030.53,3986.92,-8043.6,Negative,28.89,1992,28000,10.24,10.11,2.31,1181,7.07,715.54,6.57,0.48,0.64,0.16
17,2993.49,2153.64,-839.85,Negative,28.9,1998,33818,10.43,18.1,2.9,115,4.74,57.87,4.06,0.08,0.01,-0.07
912,1544.25,782.82,-761.43,Negative,28.9,1997,35680,10.48,14.56,2.68,71,4.26,32.005,3.47,0.05,0.09,0.04
1050,3306.84,1214.21,-2092.63,Negative,28.89,1991,168000,12.03,14.67,2.69,80,4.38,29.26,3.38,0.17,0.05,-0.12
651,5862.86,5990.17,127.32,Stable,28.39,1997,120100,11.7,9.59,2.26,3339,8.11,2840.255,7.95,0.39,0.81,0.42
916,8205.98,7914.81,-291.17,Negative,28.61,1978,30164,10.31,8.73,2.17,2522,7.83,2882.83,7.97,0.65,0.67,0.02
913,13227.26,9073.95,-4153.3,Negative,28.76,1987,31113,10.35,15.08,2.71,951,6.86,844.74,6.74,0.31,0.17,-0.14
914,14425.36,7913.89,-6511.48,Negative,28.82,1982,24800,10.12,7.12,1.96,1058,6.96,593.83,6.39,0.81,0.98,0.17
762,4456.05,2222.55,-2233.5,Negative,28.68,2001,43000,10.67,20.39,3.02,75,4.32,46.99,3.85,0.37,0,-0.37
60,6016.98,275.83,-5741.15,Negative,28.46,1996,28719,10.27,11.25,2.42,630,6.45,397.46,5.99,0.87,0.08,-0.79
760,13066.61,5608.17,-7458.44,Negative,28.62,1993,17170,9.75,12.29,2.51,735,6.6,559.39,6.33,0.72,0.62,-0.1
637,9112.55,7829.63,-1282.92,Negative,28.24,2001,38800,10.57,13.13,2.57,2565,7.85,1564.25,7.36,0.6,0.52,-0.08
359,12266.3,6671.94,-5594.37,Negative,28.26,1994,48700,10.79,13.6,2.61,1306,7.17,1011.39,6.92,0.27,0.44,0.17
1112,14353.93,12677.72,-1676.22,Negative,28.04,1981,16007,9.68,8.57,2.15,1766,7.48,732.71,6.6,0.84,0.98,0.14
925,7230.52,5432.4,-1798.12,Negative,27.85,1982,14133,9.56,6.15,1.82,1878,7.54,3413.06,8.14,0.67,0.85,0.18
795,13107.2,8014.7,-5092.5,Negative,28.18,1989,26231,10.17,12.17,2.5,1028,6.94,1180.39,7.07,0.06,0.66,0.6
780,9627.5,5014.11,-4613.39,Negative,28.24,2003,13900,9.54,11.84,2.47,560,6.33,327.19,5.79,0.79,0.52,-0.27
320,11074.8,4725.01,-6349.79,Negative,28.05,2002,36522,10.51,14.28,2.66,1154,7.05,1067.89,6.97,0.12,0.38,0.26
924,14446.27,13272.69,-1173.59,Negative,27.74,1979,56527,10.94,7.24,1.98,1873,7.54,915.08,6.82,0.88,0.97,0.09
321,8231.65,8281.3,49.65,Stable,27.7,2001,44128,10.69,13.62,2.61,2929,7.98,1978.49,7.59,0.13,0.28,0.15
923,16219.41,14519.56,-1699.85,Negative,27.9,1986,41960,10.64,8.77,2.17,2072,7.64,1029.55,6.94,0.06,0.74,0.68
611,12919.62,10092.34,-2827.28,Negative,27.7,1994,13867,9.54,8.83,2.18,869,6.77,436.37,6.08,0.92,0.88,-0.04
931,8500.09,6117.78,-2382.32,Negative,27.32,1985,21908,9.99,8.16,2.1,3270,8.09,3243.63,8.08,0.61,0.68,0.07
448,7500.11,6042.27,-1457.84,Negative,27.32,1984,20141,9.91,12.59,2.53,3350,8.12,1817.19,7.51,0.07,0.41,0.34
4,13551.39,6737.7,-6813.7,Negative,27.29,1980,30600,10.33,10.89,2.39,966,6.87,416.87,6.03,0.1,0.67,0.57
772,9652.52,4886.27,-4766.25,Negative,27.26,2000,22000,10,11.2,2.42,837,6.73,223.7,5.41,0.8,0.4,-0.4
1163,13155.91,8283.71,-4872.2,Negative,27.23,1992,58300,10.97,9.02,2.2,1159,7.06,441.11,6.09,0.77,0.89,0.12
323,6365.95,4163.17,-2202.77,Negative,26.88,2003,16300,9.7,16.3,2.79,2183,7.69,1909.62,7.55,0.28,0.48,0.2
344,9698.81,7400.12,-2298.69,Negative,26.48,1998,75894,11.24,11.1,2.41,2191,7.69,2648.21,7.88,0.64,0.7,0.06
1114,11337.02,8338.46,-2998.56,Negative,26.68,1988,4278,8.36,14.37,2.67,1189,7.08,461.49,6.13,0.54,0.77,0.23
37,16559.36,8006.75,-8552.61,Negative,26.59,1982,21720,9.99,11.58,2.45,1277,7.15,669.78,6.51,0.08,0.64,0.56
770,12582.49,9317.37,-3265.13,Negative,26.36,1995,18061,9.8,8.26,2.11,596,6.39,568.71,6.34,0.77,0.83,0.06
938,8797.17,9408.35,611.18,Positive,26.05,1988,133150,11.8,14.3,2.66,1183,7.08,2094.155,7.65,0.09,0.21,0.12
937,16051.84,12787.55,-3264.3,Negative,26.42,1982,47300,10.76,7.36,2,1401,7.24,1311.15,7.18,0.64,0.98,0.34
939,16847.98,8819.32,-8028.66,Negative,26.41,1982,14553,9.59,9.17,2.22,1629,7.4,669.55,6.51,0.12,0.66,0.54
773,10673.2,6350.15,-4323.05,Negative,26.28,2001,16100,9.69,10.86,2.39,415,6.03,315.45,5.75,0.85,0.39,-0.46
946,10266.72,7082.27,-3184.45,Negative,25.78,1981,79700,11.29,16.75,2.82,1917,7.56,2391.505,7.78,0.49,0.35,-0.14
38,18265.44,14731.78,-3533.66,Negative,26.28,1982,28670,10.26,7.3,1.99,1581,7.37,975.95,6.88,0.43,0.96,0.53
1104,16154.91,13023.92,-3130.99,Negative,25.96,1982,10974,9.3,7.24,1.98,1470,7.29,981.17,6.89,0.67,0.95,0.28
